codigo_cliente;regional;gerencia;subcanal;subcanal_;Gerencia_F;Cliente
11648168;CO Norte;CO GC Barranquilla;OOH DL Tienda Social;tiendita;#REF!;#REF!
13756066;CO Norte;CO GC Cartagena;IH SF Licorera;tiendita;#REF!;#REF!
10380612;CO Norte;CO GC Cúcuta;IH SF Licorera;tiendita;#REF!;#REF!
10370723;CO Norte;CO GC Cúcuta;OOH DL Tienda Social;tiendita;#REF!;#REF!
10377922;CO Norte;CO GC Barranquilla;OOH DL Tienda Social;tiendita;#REF!;#REF!
13184751;CO Norte;CO GC Santa Marta;IH SF Licorera;tiendita;#REF!;#REF!
13689541;CO Norte;CO GC Valledupar;IH SF Licorera;tiendita;#REF!;#REF!
10377807;CO Norte;CO GC Cúcuta;IH SF Licorera;tiendita;#REF!;#REF!
13486153;CO Norte;CO GC Barranquilla;IH SF Licorera;tiendita;#REF!;#REF!
10949849;CO Norte;CO GC Córdoba;OOH DL Tienda Social;tiendita;#REF!;#REF!
13508205;CO Norte;CO GC Cúcuta;IH SF Licorera;tiendita;#REF!;#REF!
11598816;CO Norte;CO GC Barranquilla;OOH DL Tienda Social;tiendita;#REF!;#REF!
12930052;CO Norte;CO GC Barranquilla;IH SF Licorera;tiendita;#REF!;#REF!
12725761;CO Norte;CO GC Cúcuta;IH SF Licorera;tiendita;#REF!;#REF!
13494049;CO Norte;CO GC Santa Marta;IH SF Licorera;tiendita;#REF!;#REF!
10373677;CO Norte;CO GC Cúcuta;OOH DL Tienda Social;tiendita;#REF!;#REF!
12616949;CO Norte;CO GC Cartagena;IH SF Licorera;tiendita;#REF!;#REF!
11657577;CO Norte;CO GC Córdoba;OOH DL Tienda Social;tiendita;#REF!;#REF!
12601227;CO Norte;CO GC Sincelejo;IH SF Licorera;tiendita;#REF!;#REF!
13662667;CO Norte;CO GC Barranquilla;OOH DL Tienda Social;tiendita;#REF!;#REF!
10376202;CO Norte;CO GC Cúcuta;OOH DL Tienda Social;tiendita;#REF!;#REF!
11399925;CO Norte;CO GC Córdoba;IH SF Licorera;tiendita;#REF!;#REF!
13249517;CO Norte;CO GC Sincelejo;IH SF Licorera;tiendita;#REF!;#REF!
10369942;CO Norte;CO GC Cúcuta;OOH DL Tienda Social;tiendita;#REF!;#REF!
12650603;CO Norte;CO GC Cartagena;IH SF Licorera;tiendita;#REF!;#REF!
13078092;CO Norte;CO GC Barranquilla;IH SF Licorera;tiendita;#REF!;#REF!
12000790;CO Norte;CO GC Cúcuta;OOH DL Tienda Social;tiendita;#REF!;#REF!
12240209;CO Norte;CO GC Córdoba;IH SF Licorera;tiendita;#REF!;#REF!
11541372;CO Norte;CO GC Valledupar;IH SF Licorera;tiendita;#REF!;#REF!
11324150;CO Norte;CO GC Cartagena;OOH DL Tienda Social;tiendita;#REF!;#REF!
11610508;CO Norte;CO GC Córdoba;OOH DL Tienda Social;tiendita;#REF!;#REF!
10155511;CO Norte;CO GC Sincelejo;OOH DL Tienda Social;tiendita;#REF!;#REF!
12569159;CO Norte;CO GC Santa Marta;IH SF Licorera;tiendita;#REF!;#REF!
10386619;CO Norte;CO GC Barranquilla;IH SF Licorera;tiendita;#REF!;#REF!
13105130;CO Norte;CO GC Cartagena;IH SF Licorera;tiendita;#REF!;#REF!
11668618;CO Norte;CO GC Cúcuta;OOH DL Tienda Social;tiendita;#REF!;#REF!
12617790;CO Norte;CO GC Cúcuta;IH SF Licorera;tiendita;#REF!;#REF!
11205319;CO Norte;CO GC Barranquilla;IH SF Licorera;tiendita;#REF!;#REF!
11376538;CO Norte;CO GC Sincelejo;OOH DL Tienda Social;tiendita;#REF!;#REF!
13863053;CO Norte;CO GC Cartagena;IH SF Licorera;tiendita;#REF!;#REF!
13798386;CO Norte;CO GC Cartagena;OOH DL Tienda Social;tiendita;#REF!;#REF!
10373216;CO Norte;CO GC Cúcuta;OOH DL Tienda Social;tiendita;#REF!;#REF!
11389066;CO Norte;CO GC Cúcuta;OOH DL Tienda Social;tiendita;#REF!;#REF!
10398043;CO Norte;CO GC Cúcuta;OOH DL Tienda Social;tiendita;#REF!;#REF!
12831192;CO Norte;CO GC Santa Marta;IH SF Licorera;tiendita;#REF!;#REF!
11394049;CO Norte;CO GC Cúcuta;OOH DL Tienda Social;tiendita;#REF!;#REF!
11657679;CO Norte;CO GC Santa Marta;IH SF Licorera;tiendita;#REF!;#REF!
12741238;CO Norte;CO GC Barranquilla;IH SF Licorera;tiendita;#REF!;#REF!
13499264;CO Norte;CO GC Córdoba;IH SF Licorera;tiendita;#REF!;#REF!
11280113;CO Norte;CO GC Córdoba;OOH DL Tienda Social;tiendita;#REF!;#REF!
13354670;CO Norte;CO GC Cartagena;OOH DL Tienda Social;tiendita;#REF!;#REF!
12818286;CO Norte;CO GC Sincelejo;IH SF Licorera;tiendita;#REF!;#REF!
11250846;CO Norte;CO GC Cartagena;OOH DL Tienda Social;tiendita;#REF!;#REF!
13802041;CO Norte;CO GC Cartagena;OOH DL Tienda Social;tiendita;#REF!;#REF!
11578722;CO Norte;CO GC Santa Marta;OOH DL Tienda Social;tiendita;#REF!;#REF!
12945567;CO Norte;CO GC Cúcuta;IH SF Licorera;tiendita;#REF!;#REF!
12726126;CO Norte;CO GC Santa Marta;IH SF Licorera;tiendita;#REF!;#REF!
12944774;CO Norte;CO GC Sincelejo;IH SF Licorera;tiendita;#REF!;#REF!
12595702;CO Norte;CO GC Córdoba;IH SF Licorera;tiendita;#REF!;#REF!
12975638;CO Norte;CO GC Santa Marta;IH SF Licorera;tiendita;#REF!;#REF!
11687193;CO Norte;CO GC Barranquilla;IH SF Licorera;tiendita;#REF!;#REF!
10150228;CO Norte;CO GC Santa Marta;IH SF Licorera;tiendita;#REF!;#REF!
10391951;CO Norte;CO GC Cúcuta;OOH DL Tienda Social;tiendita;#REF!;#REF!
13688219;CO Norte;CO GC Cúcuta;OOH DL Tienda Social;tiendita;#REF!;#REF!
11760886;CO Norte;CO GC Cúcuta;OOH DL Tienda Social;tiendita;#REF!;#REF!
10381789;CO Norte;CO GC Cúcuta;OOH DL Tienda Social;tiendita;#REF!;#REF!
10404133;CO Norte;CO GC Barranquilla;OOH DL Tienda Social;tiendita;#REF!;#REF!
12508671;CO Norte;CO GC Sincelejo;OOH DL Tienda Social;tiendita;#REF!;#REF!
10394980;CO Norte;CO GC Cúcuta;OOH DL Tienda Social;tiendita;#REF!;#REF!
11556345;CO Norte;CO GC Cúcuta;IH SF Licorera;tiendita;#REF!;#REF!
11300587;CO Norte;CO GC Cartagena;IH SF Licorera;tiendita;#REF!;#REF!
10159278;CO Norte;CO GC Sincelejo;OOH DL Tienda Social;tiendita;#REF!;#REF!
11377139;CO Norte;CO GC Cartagena;IH SF Licorera;tiendita;#REF!;#REF!
10393901;CO Norte;CO GC Cúcuta;OOH DL Tienda Social;tiendita;#REF!;#REF!
10379458;CO Norte;CO GC Barranquilla;OOH DL Tienda Social;tiendita;#REF!;#REF!
12749842;CO Norte;CO GC Barranquilla;IH SF Licorera;tiendita;#REF!;#REF!
10817024;CO Norte;CO GC Córdoba;OOH DL Tienda Social;tiendita;#REF!;#REF!
12447253;CO Norte;CO GC Córdoba;IH SF Licorera;tiendita;#REF!;#REF!
12490323;CO Norte;CO GC Valledupar;IH SF Licorera;tiendita;#REF!;#REF!
10274338;CO Norte;CO GC Santa Marta;IH SF Licorera;tiendita;#REF!;#REF!
10156634;CO Norte;CO GC Sincelejo;IH SF Licorera;tiendita;#REF!;#REF!
11435682;CO Norte;CO GC Cúcuta;OOH DL Tienda Social;tiendita;#REF!;#REF!
13731426;CO Norte;CO GC Santa Marta;OOH DL Tienda Social;tiendita;#REF!;#REF!
10939715;CO Norte;CO GC Córdoba;OOH DL Tienda Social;tiendita;#REF!;#REF!
11512692;CO Norte;CO GC Cúcuta;OOH DL Tienda Social;tiendita;#REF!;#REF!
12944754;CO Norte;CO GC Córdoba;IH SF Licorera;tiendita;#REF!;#REF!
12236885;CO Norte;CO GC Barranquilla;OOH DL Tienda Social;tiendita;#REF!;#REF!
12778250;CO Norte;CO GC Sincelejo;IH SF Licorera;tiendita;#REF!;#REF!
12532318;CO Norte;CO GC Sincelejo;IH SF Licorera;tiendita;#REF!;#REF!
11449246;CO Norte;CO GC Cúcuta;OOH DL Tienda Social;tiendita;#REF!;#REF!
10941938;CO Norte;CO GC Córdoba;OOH DL Tienda Social;tiendita;#REF!;#REF!
11616839;CO Norte;CO GC Cúcuta;IH SF Licorera;tiendita;#REF!;#REF!
10263454;CO Norte;CO GC Valledupar;OOH DL Tienda Social;tiendita;#REF!;#REF!
12666631;CO Norte;CO GC Sincelejo;IH SF Licorera;tiendita;#REF!;#REF!
10369644;CO Norte;CO GC Cúcuta;OOH DL Tienda Social;tiendita;#REF!;#REF!
11874604;CO Norte;CO GC Cúcuta;OOH DL Tienda Social;tiendita;#REF!;#REF!
12759357;CO Norte;CO GC Cartagena;IH SF Licorera;tiendita;#REF!;#REF!
12928701;CO Norte;CO GC Sincelejo;OOH DL Tienda Social;tiendita;#REF!;#REF!
12536110;CO Norte;CO GC Cartagena;IH SF Licorera;tiendita;#REF!;#REF!
10406302;CO Norte;CO GC Cúcuta;OOH DL Tienda Social;tiendita;#REF!;#REF!
11346413;CO Norte;CO GC Cartagena;OOH DL Tienda Social;tiendita;#REF!;#REF!
12544762;CO Norte;CO GC Cartagena;IH SF Licorera;tiendita;#REF!;#REF!
10405188;CO Norte;CO GC Cúcuta;OOH DL Tienda Social;tiendita;#REF!;#REF!
11551240;CO Norte;CO GC Cartagena;OOH DL Tienda Social;tiendita;#REF!;#REF!
12740602;CO Norte;CO GC Cúcuta;IH SF Licorera;tiendita;#REF!;#REF!
12859121;CO Norte;CO GC Barranquilla;IH SF Licorera;tiendita;#REF!;#REF!
13811172;CO Norte;CO GC Barranquilla;OOH DL Tienda Social;tiendita;#REF!;#REF!
11280728;CO Norte;CO GC Barranquilla;IH SF Licorera;tiendita;#REF!;#REF!
12759563;CO Norte;CO GC Cartagena;IH SF Licorera;tiendita;#REF!;#REF!
10369432;CO Norte;CO GC Cúcuta;OOH DL Tienda Social;tiendita;#REF!;#REF!
11596202;CO Norte;CO GC Cartagena;OOH DL Tienda Social;tiendita;#REF!;#REF!
11589086;CO Norte;CO GC Valledupar;OOH DL Tienda Social;tiendita;#REF!;#REF!
11499205;CO Norte;CO GC Córdoba;OOH DL Tienda Social;tiendita;#REF!;#REF!
12870319;CO Norte;CO GC Sincelejo;IH SF Licorera;tiendita;#REF!;#REF!
13250631;CO Norte;CO GC Valledupar;OOH DL Tienda Social;tiendita;#REF!;#REF!
11494966;CO Norte;CO GC Córdoba;IH SF Licorera;tiendita;#REF!;#REF!
10376087;CO Norte;CO GC Cúcuta;OOH DL Tienda Social;tiendita;#REF!;#REF!
12291082;CO Norte;CO GC Santa Marta;OOH DL Tienda Social;tiendita;#REF!;#REF!
12639563;CO Norte;CO GC Valledupar;IH SF Licorera;tiendita;#REF!;#REF!
11004869;CO Norte;CO GC Cartagena;OOH DL Tienda Social;tiendita;#REF!;#REF!
10881677;CO Norte;CO GC Cúcuta;OOH DL Tienda Social;tiendita;#REF!;#REF!
13173514;CO Norte;CO GC Santa Marta;IH SF Licorera;tiendita;#REF!;#REF!
10270324;CO Norte;CO GC Santa Marta;IH SF Licorera;tiendita;#REF!;#REF!
11532429;CO Norte;CO GC Barranquilla;OOH DL Tienda Social;tiendita;#REF!;#REF!
13078876;CO Norte;CO GC Sincelejo;IH SF Licorera;tiendita;#REF!;#REF!
11354319;CO Norte;CO GC Cúcuta;OOH DL Tienda Social;tiendita;#REF!;#REF!
13482712;CO Norte;CO GC Sincelejo;IH SF Licorera;tiendita;#REF!;#REF!
10381764;CO Norte;CO GC Cúcuta;OOH DL Tienda Social;tiendita;#REF!;#REF!
11190533;CO Norte;CO GC Córdoba;OOH DL Tienda Social;tiendita;#REF!;#REF!
12729164;CO Norte;CO GC Barranquilla;IH SF Licorera;tiendita;#REF!;#REF!
11294715;CO Norte;CO GC Cúcuta;OOH DL Tienda Social;tiendita;#REF!;#REF!
10504363;CO Norte;CO GC Córdoba;OOH DL Tienda Social;tiendita;#REF!;#REF!
10369467;CO Norte;CO GC Cúcuta;OOH DL Tienda Social;tiendita;#REF!;#REF!
11430304;CO Norte;CO GC Santa Marta;OOH DL Tienda Social;tiendita;#REF!;#REF!
13178839;CO Norte;CO GC Córdoba;IH SF Licorera;tiendita;#REF!;#REF!
11255475;CO Norte;CO GC Córdoba;OOH DL Tienda Social;tiendita;#REF!;#REF!
12944968;CO Norte;CO GC Santa Marta;IH SF Licorera;tiendita;#REF!;#REF!
13080661;CO Norte;CO GC Sincelejo;IH SF Licorera;tiendita;#REF!;#REF!
10380043;CO Norte;CO GC Barranquilla;OOH DL Tienda Social;tiendita;#REF!;#REF!
10380407;CO Norte;CO GC Cúcuta;OOH DL Tienda Social;tiendita;#REF!;#REF!
10376106;CO Norte;CO GC Cúcuta;OOH DL Tienda Social;tiendita;#REF!;#REF!
11165907;CO Norte;CO GC Cúcuta;IH SF Licorera;tiendita;#REF!;#REF!
12540712;CO Norte;CO GC Barranquilla;IH SF Licorera;tiendita;#REF!;#REF!
10559195;CO Norte;CO GC Santa Marta;IH SF Licorera;tiendita;#REF!;#REF!
10390755;CO Norte;CO GC Cúcuta;IH SF Licorera;tiendita;#REF!;#REF!
10388768;CO Norte;CO GC Cúcuta;OOH DL Tienda Social;tiendita;#REF!;#REF!
12964466;CO Norte;CO GC Barranquilla;IH SF Licorera;tiendita;#REF!;#REF!
10148522;CO Norte;CO GC Santa Marta;OOH DL Tienda Social;tiendita;#REF!;#REF!
13178986;CO Norte;CO GC Cartagena;IH SF Licorera;tiendita;#REF!;#REF!
10968522;CO Norte;CO GC Barranquilla;IH SF Licorera;tiendita;#REF!;#REF!
12957426;CO Norte;CO GC Cúcuta;IH SF Licorera;tiendita;#REF!;#REF!
11487326;CO Norte;CO GC Córdoba;OOH DL Tienda Social;tiendita;#REF!;#REF!
12487181;CO Norte;CO GC Valledupar;IH SF Licorera;tiendita;#REF!;#REF!
10394191;CO Norte;CO GC Cúcuta;OOH DL Tienda Social;tiendita;#REF!;#REF!
11493534;CO Norte;CO GC Cúcuta;OOH DL Tienda Social;tiendita;#REF!;#REF!
10157974;CO Norte;CO GC Sincelejo;OOH DL Tienda Social;tiendita;#REF!;#REF!
12805338;CO Norte;CO GC Córdoba;IH SF Licorera;tiendita;#REF!;#REF!
13494918;CO Norte;CO GC Córdoba;IH SF Licorera;tiendita;#REF!;#REF!
10833671;CO Norte;CO GC Córdoba;OOH DL Tienda Social;tiendita;#REF!;#REF!
10396113;CO Norte;CO GC Barranquilla;IH SF Licorera;tiendita;#REF!;#REF!
10395992;CO Norte;CO GC Barranquilla;IH SF Licorera;tiendita;#REF!;#REF!
11195613;CO Norte;CO GC Santa Marta;OOH DL Tienda Social;tiendita;#REF!;#REF!
12955385;CO Norte;CO GC Cúcuta;OOH DL Tienda Social;tiendita;#REF!;#REF!
10155361;CO Norte;CO GC Sincelejo;IH SF Licorera;tiendita;#REF!;#REF!
10304125;CO Norte;CO GC Cartagena;OOH DL Tienda Social;tiendita;#REF!;#REF!
11516212;CO Norte;CO GC Cúcuta;OOH DL Tienda Social;tiendita;#REF!;#REF!
12612952;CO Norte;CO GC Cúcuta;OOH DL Tienda Social;tiendita;#REF!;#REF!
12601217;CO Norte;CO GC Cúcuta;IH SF Licorera;tiendita;#REF!;#REF!
13034413;CO Norte;CO GC Santa Marta;IH SF Licorera;tiendita;#REF!;#REF!
12298696;CO Norte;CO GC Sincelejo;IH SF Licorera;tiendita;#REF!;#REF!
10150714;CO Norte;CO GC Santa Marta;IH SF Licorera;tiendita;#REF!;#REF!
13191675;CO Norte;CO GC Cúcuta;OOH DL Tienda Social;tiendita;#REF!;#REF!
10379820;CO Norte;CO GC Cúcuta;OOH DL Tienda Social;tiendita;#REF!;#REF!
10147878;CO Norte;CO GC Santa Marta;OOH DL Tienda Social;tiendita;#REF!;#REF!
11545327;CO Norte;CO GC Cúcuta;OOH DL Tienda Social;tiendita;#REF!;#REF!
10158172;CO Norte;CO GC Sincelejo;OOH DL Tienda Social;tiendita;#REF!;#REF!
12139591;CO Norte;CO GC Sincelejo;OOH DL Tienda Social;tiendita;#REF!;#REF!
12993738;CO Norte;CO GC Cúcuta;OOH DL Tienda Social;tiendita;#REF!;#REF!
12517973;CO Norte;CO GC Sincelejo;IH SF Licorera;tiendita;#REF!;#REF!
13863053;CO Norte;CO GC Cartagena;IH SF Licorera;tiendita;#REF!;#REF!
11441529;CO Norte;CO GC Valledupar;OOH DL Tienda Social;tiendita;#REF!;#REF!
12658856;CO Norte;CO GC Cartagena;OOH DL Tienda Social;tiendita;#REF!;#REF!
13178216;CO Norte;CO GC Barranquilla;IH SF Licorera;tiendita;#REF!;#REF!
11455604;CO Norte;CO GC Valledupar;IH SF Licorera;tiendita;#REF!;#REF!
12481446;CO Norte;CO GC Santa Marta;OOH DL Tienda Social;tiendita;#REF!;#REF!
10374647;CO Norte;CO GC Cúcuta;IH SF Licorera;tiendita;#REF!;#REF!
12771688;CO Norte;CO GC Santa Marta;IH SF Licorera;tiendita;#REF!;#REF!
12436078;CO Norte;CO GC Santa Marta;OOH DL Tienda Social;tiendita;#REF!;#REF!
10389168;CO Norte;CO GC Barranquilla;IH SF Licorera;tiendita;#REF!;#REF!
10385981;CO Norte;CO GC Barranquilla;OOH DL Tienda Social;tiendita;#REF!;#REF!
13055742;CO Norte;CO GC Sincelejo;IH SF Licorera;tiendita;#REF!;#REF!
12644119;CO Norte;CO GC Cartagena;IH SF Licorera;tiendita;#REF!;#REF!
12837913;CO Norte;CO GC Cartagena;IH SF Licorera;tiendita;#REF!;#REF!
10302064;CO Norte;CO GC Cartagena;OOH DL Tienda Social;tiendita;#REF!;#REF!
11218950;CO Norte;CO GC Cúcuta;OOH DL Tienda Social;tiendita;#REF!;#REF!
13689568;CO Norte;CO GC Cartagena;IH SF Licorera;tiendita;#REF!;#REF!
13221689;CO Norte;CO GC Santa Marta;OOH DL Tienda Social;tiendita;#REF!;#REF!
11296838;CO Norte;CO GC Santa Marta;OOH DL Tienda Social;tiendita;#REF!;#REF!
10268865;CO Norte;CO GC Valledupar;OOH DL Tienda Social;tiendita;#REF!;#REF!
13723405;CO Norte;CO GC Santa Marta;OOH DL Tienda Social;tiendita;#REF!;#REF!
13046556;CO Norte;CO GC Sincelejo;IH SF Licorera;tiendita;#REF!;#REF!
10264472;CO Norte;CO GC Valledupar;OOH DL Tienda Social;tiendita;#REF!;#REF!
10275444;CO Norte;CO GC Santa Marta;OOH DL Tienda Social;tiendita;#REF!;#REF!
13398117;CO Norte;CO GC Santa Marta;IH SF Licorera;tiendita;#REF!;#REF!
10388044;CO Norte;CO GC Cúcuta;OOH DL Tienda Social;tiendita;#REF!;#REF!
13198655;CO Norte;CO GC Cúcuta;IH SF Licorera;tiendita;#REF!;#REF!
11470566;CO Norte;CO GC Cúcuta;OOH DL Tienda Social;tiendita;#REF!;#REF!
12724469;CO Norte;CO GC Cartagena;IH SF Licorera;tiendita;#REF!;#REF!
12684409;CO Norte;CO GC Córdoba;OOH DL Tienda Social;tiendita;#REF!;#REF!
10504788;CO Norte;CO GC Córdoba;OOH DL Tienda Social;tiendita;#REF!;#REF!
10510813;CO Norte;CO GC Cúcuta;OOH DL Tienda Social;tiendita;#REF!;#REF!
12188114;CO Norte;CO GC Valledupar;IH SF Licorera;tiendita;#REF!;#REF!
11610316;CO Norte;CO GC Cúcuta;OOH DL Tienda Social;tiendita;#REF!;#REF!
13029369;CO Norte;CO GC Córdoba;IH SF Licorera;tiendita;#REF!;#REF!
10400136;CO Norte;CO GC Cúcuta;OOH DL Tienda Social;tiendita;#REF!;#REF!
12949947;CO Norte;CO GC Cúcuta;OOH DL Tienda Social;tiendita;#REF!;#REF!
11635394;CO Norte;CO GC Cartagena;OOH DL Tienda Social;tiendita;#REF!;#REF!
11321085;CO Norte;CO GC Barranquilla;OOH DL Tienda Social;tiendita;#REF!;#REF!
10381400;CO Norte;CO GC Cúcuta;OOH DL Tienda Social;tiendita;#REF!;#REF!
13835427;CO Norte;CO GC Valledupar;IH SF Licorera;tiendita;#REF!;#REF!
11503670;CO Norte;CO GC Cartagena;IH SF Licorera;tiendita;#REF!;#REF!
13481189;CO Norte;CO GC Cartagena;IH SF Licorera;tiendita;#REF!;#REF!
11386394;CO Norte;CO GC Sincelejo;OOH DL Tienda Social;tiendita;#REF!;#REF!
11496030;CO Norte;CO GC Sincelejo;OOH DL Tienda Social;tiendita;#REF!;#REF!
10294245;CO Norte;CO GC Cartagena;OOH DL Tienda Social;tiendita;#REF!;#REF!
12778407;CO Norte;CO GC Valledupar;OOH DL Tienda Social;tiendita;#REF!;#REF!
10371595;CO Norte;CO GC Cúcuta;OOH DL Tienda Social;tiendita;#REF!;#REF!
12508160;CO Norte;CO GC Cartagena;IH SF Licorera;tiendita;#REF!;#REF!
12536126;CO Norte;CO GC Barranquilla;OOH DL Tienda Social;tiendita;#REF!;#REF!
10393431;CO Norte;CO GC Barranquilla;IH SF Licorera;tiendita;#REF!;#REF!
12874479;CO Norte;CO GC Barranquilla;IH SF Licorera;tiendita;#REF!;#REF!
11134737;CO Norte;CO GC Cúcuta;IH SF Licorera;tiendita;#REF!;#REF!
10160136;CO Norte;CO GC Sincelejo;OOH DL Tienda Social;tiendita;#REF!;#REF!
12638116;CO Norte;CO GC Cartagena;IH SF Licorera;tiendita;#REF!;#REF!
10371945;CO Norte;CO GC Cúcuta;OOH DL Tienda Social;tiendita;#REF!;#REF!
10267001;CO Norte;CO GC Valledupar;IH SF Licorera;tiendita;#REF!;#REF!
13191485;CO Norte;CO GC Cartagena;IH SF Licorera;tiendita;#REF!;#REF!
11742498;CO Norte;CO GC Sincelejo;OOH DL Tienda Social;tiendita;#REF!;#REF!
10382718;CO Norte;CO GC Barranquilla;IH SF Licorera;tiendita;#REF!;#REF!
13873226;CO Norte;CO GC Santa Marta;IH SF Licorera;tiendita;#REF!;#REF!
12632716;CO Norte;CO GC Cartagena;IH SF Licorera;tiendita;#REF!;#REF!
10383653;CO Norte;CO GC Cúcuta;OOH DL Tienda Social;tiendita;#REF!;#REF!
11304643;CO Norte;CO GC Cartagena;IH SF Licorera;tiendita;#REF!;#REF!
10304186;CO Norte;CO GC Cartagena;OOH DL Tienda Social;tiendita;#REF!;#REF!
10928632;CO Norte;CO GC Cartagena;OOH DL Tienda Social;tiendita;#REF!;#REF!
13521351;CO Norte;CO GC Córdoba;IH SF Licorera;tiendita;#REF!;#REF!
11187305;CO Norte;CO GC Córdoba;IH SF Licorera;tiendita;#REF!;#REF!
10377393;CO Norte;CO GC Cúcuta;OOH DL Tienda Social;tiendita;#REF!;#REF!
12253761;CO Norte;CO GC Santa Marta;IH SF Licorera;tiendita;#REF!;#REF!
13185224;CO Norte;CO GC Sincelejo;IH SF Licorera;tiendita;#REF!;#REF!
11269362;CO Norte;CO GC Cúcuta;OOH DL Tienda Social;tiendita;#REF!;#REF!
10501876;CO Norte;CO GC Córdoba;OOH DL Tienda Social;tiendita;#REF!;#REF!
12837806;CO Norte;CO GC Barranquilla;IH SF Licorera;tiendita;#REF!;#REF!
11430968;CO Norte;CO GC Barranquilla;OOH DL Tienda Social;tiendita;#REF!;#REF!
10155479;CO Norte;CO GC Sincelejo;IH SF Licorera;tiendita;#REF!;#REF!
10375471;CO Norte;CO GC Cúcuta;OOH DL Tienda Social;tiendita;#REF!;#REF!
12518926;CO Norte;CO GC Cúcuta;OOH DL Tienda Social;tiendita;#REF!;#REF!
12551496;CO Norte;CO GC Santa Marta;IH SF Licorera;tiendita;#REF!;#REF!
11441251;CO Norte;CO GC Cúcuta;OOH DL Tienda Social;tiendita;#REF!;#REF!
12975526;CO Norte;CO GC Santa Marta;IH SF Licorera;tiendita;#REF!;#REF!
11242594;CO Norte;CO GC Cúcuta;OOH DL Tienda Social;tiendita;#REF!;#REF!
11430234;CO Norte;CO GC Sincelejo;OOH DL Tienda Social;tiendita;#REF!;#REF!
10311599;CO Norte;CO GC Cartagena;OOH DL Tienda Social;tiendita;#REF!;#REF!
10278543;CO Norte;CO GC Sincelejo;OOH DL Tienda Social;tiendita;#REF!;#REF!
12594953;CO Norte;CO GC Valledupar;OOH DL Tienda Social;tiendita;#REF!;#REF!
11282637;CO Norte;CO GC Sincelejo;OOH DL Tienda Social;tiendita;#REF!;#REF!
11638771;CO Norte;CO GC Córdoba;OOH DL Tienda Social;tiendita;#REF!;#REF!
12761480;CO Norte;CO GC Cartagena;IH SF Licorera;tiendita;#REF!;#REF!
13222066;CO Norte;CO GC Santa Marta;OOH DL Tienda Social;tiendita;#REF!;#REF!
13050083;CO Norte;CO GC Valledupar;IH SF Licorera;tiendita;#REF!;#REF!
12726825;CO Norte;CO GC Sincelejo;IH SF Licorera;tiendita;#REF!;#REF!
11211027;CO Norte;CO GC Cúcuta;OOH DL Tienda Social;tiendita;#REF!;#REF!
12639679;CO Norte;CO GC Cúcuta;IH SF Licorera;tiendita;#REF!;#REF!
10504788;CO Norte;CO GC Córdoba;OOH DL Tienda Social;tiendita;#REF!;#REF!
10392719;CO Norte;CO GC Cúcuta;OOH DL Tienda Social;tiendita;#REF!;#REF!
11573845;CO Norte;CO GC Cartagena;IH SF Licorera;tiendita;#REF!;#REF!
10812783;CO Norte;CO GC Cúcuta;OOH DL Tienda Social;tiendita;#REF!;#REF!
13224745;CO Norte;CO GC Barranquilla;IH SF Licorera;tiendita;#REF!;#REF!
10496874;CO Norte;CO GC Córdoba;OOH DL Tienda Social;tiendita;#REF!;#REF!
13730821;CO Norte;CO GC Cúcuta;OOH DL Tienda Social;tiendita;#REF!;#REF!
12473065;CO Norte;CO GC Sincelejo;OOH DL Tienda Social;tiendita;#REF!;#REF!
12745976;CO Norte;CO GC Cartagena;IH SF Licorera;tiendita;#REF!;#REF!
12974761;CO Norte;CO GC Valledupar;IH SF Licorera;tiendita;#REF!;#REF!
10266604;CO Norte;CO GC Valledupar;OOH DL Tienda Social;tiendita;#REF!;#REF!
13167115;CO Norte;CO GC Barranquilla;IH SF Licorera;tiendita;#REF!;#REF!
11527378;CO Norte;CO GC Barranquilla;IH SF Licorera;tiendita;#REF!;#REF!
10502064;CO Norte;CO GC Córdoba;IH SF Licorera;tiendita;#REF!;#REF!
13179550;CO Norte;CO GC Sincelejo;IH SF Licorera;tiendita;#REF!;#REF!
13200012;CO Norte;CO GC Barranquilla;IH SF Licorera;tiendita;#REF!;#REF!
11258558;CO Norte;CO GC Cúcuta;OOH DL Tienda Social;tiendita;#REF!;#REF!
12144539;CO Norte;CO GC Barranquilla;OOH DL Tienda Social;tiendita;#REF!;#REF!
11619760;CO Norte;CO GC Santa Marta;OOH DL Tienda Social;tiendita;#REF!;#REF!
12874210;CO Norte;CO GC Barranquilla;OOH DL Tienda Social;tiendita;#REF!;#REF!
13107203;CO Norte;CO GC Barranquilla;IH SF Licorera;tiendita;#REF!;#REF!
13756510;CO Norte;CO GC Santa Marta;IH SF Licorera;tiendita;#REF!;#REF!
12926891;CO Norte;CO GC Cúcuta;IH SF Licorera;tiendita;#REF!;#REF!
12734010;CO Norte;CO GC Cartagena;IH SF Licorera;tiendita;#REF!;#REF!
12929572;CO Norte;CO GC Barranquilla;OOH DL Tienda Social;tiendita;#REF!;#REF!
11246030;CO Norte;CO GC Córdoba;IH SF Licorera;tiendita;#REF!;#REF!
11254661;CO Norte;CO GC Cúcuta;OOH DL Tienda Social;tiendita;#REF!;#REF!
13882218;CO Norte;CO GC Barranquilla;IH SF Licorera;tiendita;#REF!;#REF!
