Cliente;sku;brand;segment;vol_;nr_;desc_;porDesc
cte6623;3067832920;marca 6;Core;1330,29;672355489;0;0,4
cte8549;9485959080;marca 4;Globales;1330,29;667029451;0;0,393
cte7668;3067832920;marca 6;Core;1330,29;665986939;0;0,393
cte7852;3547427005;marca 2;Premium;1330,29;664110674;0;0,393
cte4747;2118452400;marca 8;Core;1330,24;663845725;0;0,393
cte7165;1400532420;marca 5;Core;1330,24;661559082;0;0,392
cte8593;16825023575;marca 3;Globales;1330,24;657517578;0;0,392
cte6749;3067832920;marca 6;Core;1330,24;657199874;0;0,391
cte8367;3547427005;marca 2;Premium;1330,24;652507930;0;0,387
cte7242;2132183110;marca 6;Core;1330,2;652467634;0;0,385
cte7981;2118452400;marca 8;Core;1330,19;651986924;0;0,384
cte8585;16149276490;marca 17;Value;1330,16;650669296;0;0,384
cte7603;3067832920;marca 6;Core;1330,16;650460422;0;0,38
cte8584;2129240815;marca 8;Core;1330,16;647821786;0;0,376
cte7897;3678849515;marca 1;Premium;1330,16;647422927;0;0,376
cte8535;9325113620;marca 3;Globales;1330,16;642034068;0;0,376
cte4021;8963211335;marca 8;Core;1330,1;641068297;0;0,376
cte6608;9297652200;marca 5;Core;1330,1;637281113;0;0,373
cte8561;2132183110;marca 6;Core;1329,99;636732289;0;0,372
cte8561;2132183110;marca 6;Core;1329,8;636732289;0;0,37
cte8561;2132183110;marca 6;Core;1329,8;636732289;0;0,367
cte8561;2132183110;marca 6;Core;1329,77;636732289;0;0,367
cte8561;2132183110;marca 6;Core;1329,7;636732289;0;0,367
cte8561;2132183110;marca 6;Core;1329,7;636732289;0;0,367
cte8561;2132183110;marca 6;Core;1329,7;636732289;0;0,367
cte8561;2132183110;marca 6;Core;1329,7;636732289;0;0,367
cte8561;2132183110;marca 6;Core;1329,7;636732289;0;0,367
cte765;9297652200;marca 5;Core;1329,64;631065507;0;0,367
cte765;9297652200;marca 5;Core;1329,64;631065507;0;0,367
cte765;9297652200;marca 5;Core;1329,64;631065507;0;0,367
cte765;9297652200;marca 5;Core;1329,64;631065507;0;0,363
cte8558;9485959080;marca 4;Globales;1329,42;630841635;0;0,36
cte8558;9485959080;marca 4;Globales;1329,4;630841635;0;0,358
cte8558;9485959080;marca 4;Globales;1329,4;630841635;0;0,355
cte8558;9485959080;marca 4;Globales;1329,25;630841635;0;0,348
cte8550;2129240815;marca 8;Core;1329,21;630469416;0;0,345
cte8550;2129240815;marca 8;Core;1329,21;630469416;0;0,344
cte8550;2129240815;marca 8;Core;1329,21;630469416;0;0,337
cte8550;2129240815;marca 8;Core;1329,21;630469416;0;0,337
cte8578;7438121760;marca 8;Core;1329,12;629466481;0;0,337
cte7779;3547427005;marca 2;Premium;1329,12;626825730;0;0,337
cte6785;3067832920;marca 6;Core;1329,11;625631935;0;0,337
cte8593;1400532420;marca 5;Core;1329,07;625609221;0;0,337
cte780;3547427005;marca 2;Premium;1328,99;625544093;0;0,337
cte5469;3067832920;marca 6;Core;1328,99;623893084;0;0,337
cte554;1400532420;marca 5;Core;1328,86;622757257;0;0,337
cte554;1400532420;marca 5;Core;1328,71;622757257;0;0,337
cte554;1400532420;marca 5;Core;1328,6;622757257;0;0,337
cte554;1400532420;marca 5;Core;1328,51;622757257;0;0,337
cte6607;3067832920;marca 6;Core;1328,51;622419086;0;0,337
cte3861;3067832920;marca 6;Core;1328,41;621880526;0;0,337
cte4412;3588619135;marca 5;Core;1328,35;621683008;0;0,337
cte7189;9297652200;marca 5;Core;1328,2;619726296;0;0,337
cte8610;9485959080;marca 4;Globales;1327,95;616170899;0;0,337
cte2646;7839254645;marca 4;Globales;1327,92;615820398;0;0,337
cte2646;7839254645;marca 4;Globales;1327,92;615820398;0;0,337
cte2646;7839254645;marca 4;Globales;1327,92;615820398;0;0,337
cte2646;7839254645;marca 4;Globales;1327,92;615820398;0;0,337
cte8581;14426072385;marca 10;Core;1327,86;611004053;0;0,337
cte7758;3067832920;marca 6;Core;1327,77;610147311;0;0,337
cte8610;5150977780;marca 1;Premium;1327,72;608233335;0;0,337
cte908;5150977780;marca 1;Premium;1327,72;606044556;0;0,337
cte908;5150977780;marca 1;Premium;1327,69;606044556;0;0,337
cte908;5150977780;marca 1;Premium;1327,62;606044556;0;0,337
cte908;5150977780;marca 1;Premium;1327,56;606044556;0;0,337
cte8591;14426072385;marca 10;Core;1327,52;604990848;0;0,337
cte6607;8405156050;marca 9;Globales;1327,52;604816543;0;0,337
cte8571;2132183110;marca 6;Core;1327,43;604649440;0;0,337
cte8599;1400532420;marca 5;Core;1327,43;604290404;0;0,337
cte198;2118452400;marca 8;Core;1327,43;603622131;0;0,337
cte8611;5150977780;marca 1;Premium;1327,43;601048456;0;0,337
cte2852;3067832920;marca 6;Core;1327,42;600091832;0;0,337
cte1505;9311382910;marca 6;Core;1327,32;599984023;0;0,337
cte8540;8405156050;marca 9;Globales;1327,3;597680168;0;0,337
cte2545;2118452400;marca 8;Core;1327,3;595085335;0;0,337
cte4001;3067832920;marca 6;Core;1327,3;595061173;0;0,337
cte5985;3547427005;marca 2;Premium;1327,3;594690243;0;0,337
cte1726;2583335010;marca 20;Core;1327,3;593858727;0;0,337
cte2159;7839254645;marca 4;Globales;1327,23;593784199;0;0,337
cte8611;2132183110;marca 6;Core;1327,22;591729087;0;0,337
cte763;2132183110;marca 6;Core;1327,17;588995735;0;0,337
cte8619;8405156050;marca 9;Globales;1327,04;588804063;0;0,337
cte8461;3067832920;marca 6;Core;1327,04;588360007;0;0,337
cte5649;9299613730;marca 8;Core;1327,03;588285171;0;0,337
cte3977;8405156050;marca 9;Globales;1326,94;588006964;0;0,337
cte8608;16149276490;marca 17;Value;1326,93;587189366;0;0,337
cte8593;14426072385;marca 10;Core;1326,92;583021907;0;0,337
cte8561;5150977780;marca 1;Premium;1326,92;582148239;0;0,337
cte8561;5150977780;marca 1;Premium;1326,92;582148239;0;0,337
cte8561;5150977780;marca 1;Premium;1326,92;582148239;0;0,337
cte8561;5150977780;marca 1;Premium;1326,91;582148239;0;0,337
cte8561;5150977780;marca 1;Premium;1326,91;582148239;0;0,337
cte8561;5150977780;marca 1;Premium;1326,83;582148239;0;0,337
cte8561;5150977780;marca 1;Premium;1326,83;582148239;0;0,337
cte8561;5150977780;marca 1;Premium;1326,73;582148239;0;0,337
cte8561;5150977780;marca 1;Premium;1326,73;582148239;0;0,337
cte69;14426072385;marca 10;Core;1326,67;580078068;0;0,337
cte8597;2129240815;marca 8;Core;1326,65;578412309;0;0,337
cte8539;2129240815;marca 8;Core;1326,63;578412309;0;0,337
cte8608;2129240815;marca 8;Core;1326,63;578412308;0;0,337
cte6623;7837293115;marca 4;Globales;1326,63;577283833;0;0,337
cte1554;9297652200;marca 5;Core;1326,63;577122280;0;0,337
cte1554;9297652200;marca 5;Core;1326,43;577122280;0;0,337
cte1554;9297652200;marca 5;Core;1326,39;577122280;0;0,337
cte1554;9297652200;marca 5;Core;1326,34;577122280;0;0,334
cte6534;3547427005;marca 2;Premium;1326,3;576365393;0;0,334
cte2931;3067832920;marca 6;Core;1326,26;573329568;0;0,334
cte8610;7467544710;marca 3;Globales;1326;572327813;0;0,334
cte6607;9326094385;marca 3;Globales;1325,94;572024261;0;0,334
cte5766;14365264955;marca 11;Globales;1325,84;565947335;0;0,334
cte4067;2118452400;marca 8;Core;1325,74;565344698;0;0,334
cte2761;9297652200;marca 5;Core;1325,74;563122553;0;0,334
cte829;9325113620;marca 3;Globales;1325,66;562188075;0;0,334
cte829;9325113620;marca 3;Globales;1325,64;562188075;0;0,334
cte829;9325113620;marca 3;Globales;1325,64;562188075;0;0,334
cte829;9325113620;marca 3;Globales;1325,64;562188075;0;0,334
cte280;3067832920;marca 6;Core;1325,64;561885199;0;0,334
cte7939;2118452400;marca 8;Core;1325,64;560870603;0;0,333
cte79;3067832920;marca 6;Core;1325,63;560231997;0;0,327
cte5019;2463681680;marca 5;Core;1325,61;557503733;0;0,327
cte6607;15549048310;marca 1;Premium;1325,61;557462981;0;0,327
cte2332;3678849515;marca 1;Premium;1325,54;556364802;0;0,327
cte5544;9297652200;marca 5;Core;1325,48;556141868;0;0,327
cte7242;9325113620;marca 3;Globales;1325,44;554517360;0;0,327
cte5759;2463681680;marca 5;Core;1325,42;550506461;0;0,327
cte3813;2118452400;marca 8;Core;1325,34;548505412;0;0,327
cte8546;16149276490;marca 17;Value;1325,25;548235771;0;0,327
cte3643;7837293115;marca 4;Globales;1325,22;548208927;0;0,327
cte8615;1400532420;marca 5;Core;1325,2;546690321;0;0,327
cte59;3067832920;marca 6;Core;1325,2;546347484;0;0,327
cte8585;1400532420;marca 5;Core;1325,19;546070041;0;0,327
cte4074;3067832920;marca 6;Core;1325,05;544724404;0;0,327
cte7462;2118452400;marca 8;Core;1325,05;542527916;0;0,327
cte4906;2118452400;marca 8;Core;1324,98;540923219;0;0,327
cte908;9326094385;marca 3;Globales;1324,96;540884776;0;0,327
cte908;9326094385;marca 3;Globales;1324,96;540884776;0;0,327
cte908;9326094385;marca 3;Globales;1324,95;540884776;0;0,327
cte908;9326094385;marca 3;Globales;1324,85;540884776;0;0,327
cte681;2118452400;marca 8;Core;1324,83;540161527;0;0,327
cte8555;2132183110;marca 6;Core;1324,75;539865572;0;0,327
cte1335;2118452400;marca 8;Core;1324,75;539645681;0;0,327
cte8380;3067832920;marca 6;Core;1324,75;537688081;0;0,327
cte6541;3067832920;marca 6;Core;1324,72;535022842;0;0,325
cte1114;3067832920;marca 6;Core;1324,65;534808791;0;0,325
cte1515;3067832920;marca 6;Core;1324,65;533436637;0;0,321
cte4768;2118452400;marca 8;Core;1324,65;532438157;0;0,32
cte6299;2118452400;marca 8;Core;1324,57;527874627;0;0,32
cte6607;2118452400;marca 8;Core;1324,44;526386671;0;0,318
cte5852;9299613730;marca 8;Core;1324,44;523105848;0;0,317
cte1733;3067832920;marca 6;Core;1324,36;520352109;0;0,317
cte7174;9325113620;marca 3;Globales;1324,26;517478604;0;0,317
cte2332;3593522960;marca 8;Core;1324,24;516444235;0;0,317
cte7659;3067832920;marca 6;Core;1324,09;515215717;0;0,317
cte1152;9325113620;marca 3;Globales;1324,06;514284955;0;0,317
cte5231;3588619135;marca 5;Core;1324,05;513977511;0;0,317
cte8546;7467544710;marca 3;Globales;1324;513627525;0;0,317
cte8584;1400532420;marca 5;Core;1323,94;513004571;0;0,317
cte8566;8405156050;marca 9;Globales;1323,92;512308301;0;0,317
cte8535;18814995760;marca 14;Globales;1323,79;512276382;0;0,317
cte8535;18814995760;marca 4;Globales;1323,76;512276382;0;0,317
cte7852;2463681680;marca 5;Core;1323,76;511340232;0;0,317
cte1473;3067832920;marca 6;Core;1323,76;510002408;0;0,317
cte5469;3547427005;marca 2;Premium;1323,76;509156627;0;0,317
cte2974;3067832920;marca 6;Core;1323,76;509107781;0;0,316
cte1853;3067832920;marca 6;Core;1323,76;508842570;0;0,313
cte7165;3067832920;marca 6;Core;1323,76;508567856;0;0,313
cte8584;5150977780;marca 1;Premium;1323,76;507676308;0;0,313
cte8608;14426072385;marca 10;Core;1323,75;506426082;0;0,312
cte6607;2132183110;marca 6;Core;1323,66;505775917;0;0,311
cte8245;3067832920;marca 6;Core;1323,58;504787220;0;0,311
cte6623;9311382910;marca 6;Core;1323,56;504721936;0;0,311
cte8195;3067832920;marca 6;Core;1323,52;504626864;0;0,311
cte3977;2132183110;marca 6;Core;1323,52;504217348;0;0,311
cte8566;16149276490;marca 17;Value;1323,52;502068548;0;0,311
cte763;2129240815;marca 8;Core;1323,52;501429600;0;0,311
cte5100;3067832920;marca 6;Core;1323,46;499787869;0;0,31
cte4747;3678849515;marca 1;Premium;1323,36;499616274;0;0,31
cte198;14426072385;marca 10;Core;1323,34;492662356;0;0,307
cte2102;3067832920;marca 6;Core;1323,28;491794424;0;0,307
cte2102;3067832920;marca 6;Core;1323,27;491794424;0;0,307
cte2102;3067832920;marca 6;Core;1323,27;491794424;0;0,307
cte2102;3067832920;marca 6;Core;1323,27;491794424;0;0,307
cte3095;3067832920;marca 6;Core;1323,27;489856699;0;0,307
cte8583;1400532420;marca 5;Core;1323,17;488773809;0;0,307
cte8347;2132183110;marca 6;Core;1323,17;487876166;0;0,307
cte8549;16825023575;marca 3;Globales;1323,14;487566000;0;0,307
cte1912;9297652200;marca 5;Core;1323,07;487499594;0;0,307
cte1912;9297652200;marca 5;Core;1323,07;487499594;0;0,307
cte1912;9297652200;marca 5;Core;1323,07;487499594;0;0,307
cte1912;9297652200;marca 5;Core;1323,07;487499594;0;0,307
cte5579;14426072385;marca 10;Core;1323,07;486595152;0;0,306
cte8557;7438121760;marca 8;Core;1323,01;485985150;0;0,306
cte114;3547427005;marca 2;Premium;1323,01;484423318;0;0,306
cte114;3547427005;marca 2;Premium;1323,01;484423318;0;0,306
cte114;3547427005;marca 2;Premium;1323,01;484423318;0;0,306
cte114;3547427005;marca 2;Premium;1322,89;484423318;0;0,306
cte3699;9299613730;marca 8;Core;1322,89;482995497;0;0,306
cte1912;9311382910;marca 6;Core;1322,89;481883270;0;0,306
cte1912;9311382910;marca 6;Core;1322,89;481883270;0;0,306
cte1912;9311382910;marca 6;Core;1322,89;481883270;0;0,306
cte1912;9311382910;marca 6;Core;1322,89;481883270;0;0,305
cte848;9325113620;marca 3;Globales;1322,89;479974727;0;0,305
cte848;9325113620;marca 3;Globales;1322,89;479974727;0;0,305
cte848;9325113620;marca 3;Globales;1322,89;479974727;0;0,302
cte848;9325113620;marca 3;Globales;1322,89;479974727;0;0,301
cte7504;3067832920;marca 6;Core;1322,8;476976325;0;0,301
cte6979;3067832920;marca 6;Core;1322,77;475564951;0;0,301
cte3514;1400532420;marca 5;Core;1322,77;473839097;0;0,301
cte8619;14426072385;marca 10;Core;1322,73;472540628;0;0,299
cte8557;7887312130;marca 4;Globales;1322,68;472021867;0;0,299
cte7100;3547427005;marca 2;Premium;1322,67;471873113;0;0,299
cte7758;3547427005;marca 2;Premium;1322,57;471062676;0;0,299
cte2230;3588619135;marca 5;Core;1322,49;470722624;0;0,299
cte2230;3588619135;marca 5;Core;1322,47;470722624;0;0,299
cte2230;3588619135;marca 5;Core;1322,43;470722624;0;0,299
cte2230;3588619135;marca 5;Core;1322,37;470722624;0;0,299
cte2353;8973999750;marca 5;Core;1322,36;470325309;0;0,299
cte2119;2463681680;marca 5;Core;1322,36;468433308;0;0,299
cte8535;16825023575;marca 3;Globales;1322,36;468063360;0;0,299
cte8548;16825023575;marca 3;Globales;1322,36;468063359;0;0,299
cte1274;9325113620;marca 3;Globales;1322,36;467475989;0;0,299
cte8559;16149276490;marca 17;Value;1322,28;467443131;0;0,299
cte4507;9325113620;marca 3;Globales;1322,28;466211238;0;0,299
cte6607;2129240815;marca 8;Core;1322,28;464746886;0;0,299
cte6336;3588619135;marca 5;Core;1322,26;464099506;0;0,299
cte3710;2118452400;marca 8;Core;1322,18;463626703;0;0,299
cte1369;8645443475;marca 12;Globales;1322,18;463137799;0;0,299
cte1369;8645443475;marca 12;Globales;1322,18;463137799;0;0,299
cte1369;8645443475;marca 12;Globales;1322,18;463137799;0;0,299
cte1369;8645443475;marca 12;Globales;1322,18;463137799;0;0,299
cte8558;7438121760;marca 8;Core;1322,18;462843000;0;0,299
cte8558;7438121760;marca 8;Core;1322,18;462843000;0;0,299
cte8558;7438121760;marca 8;Core;1322,18;462843000;0;0,299
cte8558;7438121760;marca 8;Core;1322,15;462843000;0;0,299
cte8601;2129240815;marca 8;Core;1322,1;462729847;0;0,299
cte561;9297652200;marca 5;Core;1322,1;461479424;0;0,299
cte561;9297652200;marca 5;Core;1322,09;461479424;0;0,299
cte561;9297652200;marca 5;Core;1322,08;461479424;0;0,299
cte561;9297652200;marca 5;Core;1322,08;461479424;0;0,299
cte8593;1385820945;marca 28;Core;1322,08;459209689;0;0,299
cte4055;1400532420;marca 5;Core;1322,08;458244094;0;0,299
cte521;9311382910;marca 6;Core;1322,08;457926526;0;0,299
cte2332;15070434990;marca 11;Globales;1322,08;457819394;0;0,299
cte829;2463681680;marca 5;Core;1322,08;456000729;0;0,299
cte829;2463681680;marca 5;Core;1322,08;456000729;0;0,299
cte829;2463681680;marca 5;Core;1322,08;456000729;0;0,299
cte829;2463681680;marca 5;Core;1322,08;456000729;0;0,299
cte7388;3067832920;marca 6;Core;1322,02;455016057;0;0,299
cte8597;7837293115;marca 4;Globales;1321,98;453928457;0;0,299
cte1726;2118452400;marca 8;Core;1321,97;453648777;0;0,299
cte6607;3547427005;marca 2;Premium;1321,97;452918830;0;0,299
cte1464;2463681680;marca 5;Core;1321,95;452868828;0;0,299
cte5465;3067832920;marca 6;Core;1321,92;452686672;0;0,299
cte89;3067832920;marca 6;Core;1321,92;452630924;0;0,299
cte1505;9297652200;marca 5;Core;1321,92;451337019;0;0,299
cte4114;9326094385;marca 3;Globales;1321,92;450714324;0;0,299
cte3873;9297652200;marca 5;Core;1321,88;449828844;0;0,299
cte2377;2463681680;marca 5;Core;1321,84;449490076;0;0,299
cte2377;2463681680;marca 5;Core;1321,84;449490076;0;0,299
cte2377;2463681680;marca 5;Core;1321,84;449490076;0;0,299
cte2377;2463681680;marca 5;Core;1321,84;449490076;0;0,299
cte3260;3588619135;marca 5;Core;1321,84;449287263;0;0,299
cte7981;3547427005;marca 2;Premium;1321,78;448702884;0;0,299
cte5603;3714157055;marca 1;Premium;1321,68;447523117;0;0,299
cte1464;3067832920;marca 6;Core;1321,68;446787950;0;0,299
cte8555;16825023575;marca 3;Globales;1321,62;445774628;0;0,299
cte7008;2118452400;marca 8;Core;1321,62;445193028;0;0,299
cte1152;2463681680;marca 5;Core;1321,62;443989048;0;0,299
cte2008;3067832920;marca 6;Core;1321,62;443172993;0;0,299
cte2008;3067832920;marca 6;Core;1321,58;443172993;0;0,299
cte2008;3067832920;marca 6;Core;1321,58;443172993;0;0,299
cte2008;3067832920;marca 6;Core;1321,58;443172993;0;0,299
cte8380;3547427005;marca 2;Premium;1321,58;443164150;0;0,299
cte59;2132183110;marca 6;Core;1321,58;442932972;0;0,299
cte8461;3547427005;marca 2;Premium;1321,38;442760415;0;0,298
cte114;14426072385;marca 10;Core;1321,38;442220261;0;0,296
cte114;14426072385;marca 10;Core;1321,34;442220261;0;0,294
cte114;14426072385;marca 10;Core;1321,29;442220261;0;0,294
cte114;14426072385;marca 10;Core;1321,28;442220261;0;0,294
cte8070;3067832920;marca 6;Core;1321,24;441822969;0;0,293
cte4254;3067832920;marca 6;Core;1321,24;441646230;0;0,293
cte7165;2132183110;marca 6;Core;1321,24;441497485;0;0,29
cte4772;3067832920;marca 6;Core;1321,24;440956361;0;0,289
cte8578;9485959080;marca 4;Globales;1321,19;440122071;0;0,289
cte6623;2118452400;marca 8;Core;1321,19;439602664;0;0,288
cte8535;8405156050;marca 9;Globales;1321,09;439121401;0;0,288
cte2159;3067832920;marca 6;Core;1321,07;438560944;0;0,286
cte2034;2463681680;marca 5;Core;1320,93;434598019;0;0,286
cte7429;3588619135;marca 5;Core;1320,93;432529697;0;0,286
cte8318;2118452400;marca 8;Core;1320,93;430121516;0;0,286
cte8547;5150977780;marca 1;Premium;1320,93;429617052;0;0,285
cte2487;3547427005;marca 2;Premium;1320,82;429460777;0;0,285
cte5636;3588619135;marca 5;Core;1320,82;428627893;0;0,285
cte8195;2463681680;marca 5;Core;1320,82;428193453;0;0,285
cte474;2118452400;marca 8;Core;1320,82;426036959;0;0,285
cte2224;9311382910;marca 6;Core;1320,8;424501229;0;0,284
cte6857;3067832920;marca 6;Core;1320,79;423802299;0;0,284
cte7927;3588619135;marca 5;Core;1320,79;423563861;0;0,284
cte7100;3067832920;marca 6;Core;1320,79;422676783;0;0,284
cte8310;3067832920;marca 6;Core;1320,69;422639263;0;0,284
cte1551;14426072385;marca 10;Core;1320,67;422479642;0;0,284
cte1086;2463681680;marca 5;Core;1320,67;421606551;0;0,284
cte643;2463681680;marca 5;Core;1320,67;421203528;0;0,284
cte5579;3547427005;marca 2;Premium;1320,62;421185028;0;0,284
cte6644;3067832920;marca 6;Core;1320,61;420396066;0;0,284
cte1982;3547427005;marca 2;Premium;1320,61;418947532;0;0,284
cte1982;3547427005;marca 2;Premium;1320,61;418947532;0;0,284
cte1982;3547427005;marca 2;Premium;1320,61;418947532;0;0,284
cte1982;3547427005;marca 2;Premium;1320,59;418947532;0;0,283
cte5376;9297652200;marca 5;Core;1320,59;418760293;0;0,283
cte643;1400532420;marca 5;Core;1320,59;418634033;0;0,281
cte213;3067832920;marca 6;Core;1320,59;418363990;0;0,281
cte5603;2132183110;marca 6;Core;1320,59;417999648;0;0,281
cte8571;16825023575;marca 3;Globales;1320,41;417913714;0;0,281
cte6607;3714157055;marca 1;Premium;1320,39;417812732;0;0,281
cte5584;2118452400;marca 8;Core;1320,34;417726638;0;0,281
cte8546;1400532420;marca 5;Core;1320,34;417301386;0;0,281
cte514;3067832920;marca 6;Core;1320,34;416653915;0;0,281
cte5579;9325113620;marca 3;Globales;1320,28;412804130;0;0,281
cte4165;2583335010;marca 20;Core;1320,22;412608347;0;0,281
cte5308;3067832920;marca 6;Core;1320,2;412349243;0;0,28
cte8611;14365264955;marca 11;Globales;1320,2;412306529;0;0,279
cte2702;3547427005;marca 2;Premium;1320,16;411335864;0;0,279
cte8581;9485959080;marca 4;Globales;1320,15;410780599;0;0,279
cte1396;3067832920;marca 6;Core;1320,15;410561901;0;0,278
cte7825;3067832920;marca 6;Core;1320,15;410543960;0;0,276
cte2128;2463681680;marca 5;Core;1320,15;410396837;0;0,276
cte848;3067832920;marca 6;Core;1320,15;408704308;0;0,276
cte848;3067832920;marca 6;Core;1320,1;408704308;0;0,276
cte848;3067832920;marca 6;Core;1320,08;408704308;0;0,275
cte848;3067832920;marca 6;Core;1320,05;408704308;0;0,275
cte8072;3067832920;marca 6;Core;1320,04;407834239;0;0,275
cte8555;8405156050;marca 9;Globales;1320;407516117;0;0,275
cte2702;2118452400;marca 8;Core;1320;407365320;0;0,275
cte4722;16320910365;marca 15;Core;1320;406865153;0;0,274
cte8142;9311382910;marca 6;Core;1320;406117321;0;0,274
cte8142;9311382910;marca 6;Core;1319,9;406117321;0;0,274
cte8142;9311382910;marca 6;Core;1319,8;406117321;0;0,274
cte8142;9311382910;marca 6;Core;1319,8;406117321;0;0,274
cte1921;9297652200;marca 5;Core;1319,8;406032755;0;0,274
cte5465;2118452400;marca 8;Core;1319,8;405594130;0;0,274
cte6623;8405156050;marca 9;Globales;1319,8;405466858;0;0,274
cte1451;9299613730;marca 8;Core;1319,8;405343525;0;0,274
cte7253;2463681680;marca 5;Core;1319,8;405042328;0;0,273
cte6625;3067832920;marca 6;Core;1319,8;403997942;0;0,272
cte5579;2463681680;marca 5;Core;1319,8;403795599;0;0,271
cte8549;7467544710;marca 3;Globales;1319,76;403564484;0;0,271
